Date,,occur_time,poss_date,poss_time,MaxOfnum_victims,,Avg Day,,UC2 Literal,neighborhood,x,y
8/5/17,,0:00:00,8/5/17,3:56:00,1,,6,,8,35,-84.4492,33.81667
8/5/17,,5:50:00,8/5/17,5:50:00,2,,6,,1,66,-84.48726,33.69638
8/5/17,,20:30:00,8/5/17,7:30:00,1,,6,,7,47,-84.38104,33.84316
8/5/17,,2:45:00,8/5/17,8:00:00,1,,6,,1,8,-84.37202,33.75565
8/5/17,,3:00:00,8/5/17,5:00:00,1,,6,,1,29,-84.51566,33.66615
8/5/17,,0:30:00,8/5/17,9:30:00,2,,6,,1,2,-84.40483,33.78468
8/5/17,,2:00:00,8/5/17,4:00:00,1,,6,,1,55,-84.47158,33.80726
8/4/17,,15:00:00,8/1/17,21:33:00,1,,2,,1,1,-84.39515,33.75017
8/4/17,,19:00:00,8/4/17,19:05:00,1,,5,,9,3,-84.39486,33.73353
8/4/17,,18:00:00,8/4/17,19:29:00,1,,5,,1,19,-84.40946,33.6992
8/4/17,,19:15:00,8/4/17,19:15:00,1,,5,,1,33,-84.48607,33.7527
8/4/17,,19:55:00,8/4/17,20:05:00,1,,5,,2,4,-84.40611,33.74632
8/4/17,,16:00:00,8/4/17,19:00:00,1,,5,,2,51,-84.39007,33.77836
8/4/17,,16:25:00,8/4/17,16:30:00,1,,5,,1,21,-84.45707,33.78224
8/4/17,,19:30:00,8/4/17,20:29:00,1,,5,,1,,-84.4255,33.81221
8/4/17,,20:20:00,8/4/17,20:50:00,1,,5,,2,31,-84.50936,33.74366
8/4/17,,18:50:00,8/4/17,20:45:00,2,,5,,1,125,-84.36979,33.84075
8/4/17,,12:34:00,8/4/17,21:00:00,1,,5,,1,23,-84.36517,33.84886
8/4/17,,21:00:00,8/4/17,21:18:00,1,,5,,5,11,-84.41417,33.68232
8/4/17,,19:00:00,8/4/17,21:50:00,1,,5,,1,76,-84.34752,33.76105
8/4/17,,17:15:00,8/4/17,18:15:00,1,,5,,1,97,-84.35362,33.77791
8/4/17,,19:20:00,8/4/17,22:15:00,1,,5,,1,26,-84.35344,33.76385
8/4/17,,13:45:00,8/4/17,16:30:00,1,,5,,8,1,-84.39141,33.75913
8/4/17,,23:30:00,8/4/17,23:38:00,1,,5,,6,3,-84.39897,33.73737
8/4/17,,0:45:00,8/4/17,0:50:00,1,,5,,9,,-84.4477,33.64184
8/4/17,,18:00:00,8/3/17,22:00:00,1,,4,,2,8,-84.36801,33.77061
8/4/17,,19:30:00,8/4/17,0:54:00,1,,4,,1,76,-84.34892,33.76632
8/4/17,,14:15:00,8/4/17,3:00:00,1,,4,,6,10,-84.44002,33.75066
8/4/17,,11:00:00,8/3/17,12:00:00,1,,4,,2,117,-84.46416,33.80595
8/4/17,,3:49:00,8/4/17,3:49:00,1,,5,,1,2,-84.4071,33.78447
8/4/17,,19:00:00,8/4/17,6:00:00,1,,5,,7,169,-84.39059,33.6965
8/4/17,,22:30:00,7/4/17,6:33:00,1,,2,,1,58,-84.36346,33.82296
8/4/17,,1:00:00,8/4/17,7:00:00,1,,5,,1,34,-84.42207,33.78868
8/4/17,,8:09:00,8/4/17,8:15:00,1,,5,,7,11,-84.40766,33.6824
8/4/17,,1:00:00,8/4/17,8:24:00,1,,5,,1,182,-84.50959,33.74367
8/4/17,,23:00:00,8/4/17,8:55:00,1,,5,,6,19,-84.42585,33.71328
8/4/17,,9:15:00,8/4/17,9:35:00,1,,5,,9,117,-84.46743,33.80283
8/4/17,,0:05:00,8/4/17,9:00:00,1,,5,,8,38,-84.4099,33.79968
8/4/17,,10:00:00,8/4/17,10:08:00,1,,5,,2,,-84.45051,33.81979
8/4/17,,0:30:00,8/4/17,13:00:00,1,,5,,2,1,-84.38915,33.75635
8/4/17,,22:00:00,8/4/17,7:00:00,1,,5,,2,1,-84.38496,33.76158
8/4/17,,3:00:00,8/4/17,10:00:00,1,,8,,1,187,-84.38306,33.72147
8/4/17,,11:30:00,8/4/17,12:00:00,1,,5,,9,141,-84.43758,33.73384
8/4/17,,12:27:00,8/4/17,12:30:00,1,,5,,8,11,-84.40902,33.68274
8/4/17,,13:30:00,7/17/17,17:00:00,1,,1,,1,70,-84.4206,33.74046
8/4/17,,8:00:00,8/4/17,12:00:00,1,,8,,2,66,-84.48299,33.70495
8/4/17,,12:00:00,8/4/17,12:00:00,1,,8,,8,128,-84.40321,33.71498
8/4/17,,12:30:00,8/4/17,12:55:00,2,,5,,1,1,-84.38365,33.75956
8/4/17,,10:40:00,8/4/17,10:45:00,1,,5,,1,86,-84.39349,33.80093
8/4/17,,12:30:00,8/4/17,13:10:00,2,,5,,1,70,-84.42084,33.74121
8/4/17,,13:58:00,7/22/17,13:58:00,1,,6,,2,71,-84.38125,33.65207
8/4/17,,12:00:00,8/4/17,14:30:00,3,,5,,1,1,-84.38554,33.7602
8/4/17,,14:15:00,8/4/17,14:29:00,1,,5,,1,53,-84.49654,33.68585
8/4/17,,0:00:00,2/15/17,8:30:00,1,,8,,1,9,-84.39059,33.72622
8/4/17,,14:32:00,8/4/17,14:32:00,1,,5,,1,48,-84.41557,33.77093
8/4/17,,14:30:00,8/4/17,14:57:00,2,,5,,1,19,-84.41017,33.70278
8/4/17,,16:13:00,8/4/17,16:13:00,1,,5,,1,,-84.42859,33.77197
8/4/17,,15:00:00,8/4/17,16:00:00,1,,5,,9,36,-84.44919,33.78956
8/4/17,,16:41:00,8/4/17,16:42:00,1,,5,,2,35,-84.46179,33.81909
8/4/17,,16:52:00,8/4/17,16:52:00,1,,5,,2,18,-84.34875,33.75786
8/4/17,,6:00:00,8/4/17,17:00:00,1,,5,,1,51,-84.3854,33.77195
8/4/17,,8:20:00,8/4/17,16:50:00,1,,5,,1,1,-84.38487,33.76896
8/4/17,,8:30:00,8/4/17,16:15:00,1,,5,,2,8,-84.37559,33.77222
8/4/17,,17:00:00,8/4/17,17:15:00,1,,5,,2,14,-84.4347,33.76241
8/4/17,,17:20:00,8/4/17,17:20:00,1,,5,,2,33,-84.4857,33.75177
8/4/17,,0:55:00,7/22/17,2:00:00,1,,6,,2,99,-84.37268,33.84032
8/4/17,,9:00:00,8/4/17,18:30:00,1,,5,,8,36,-84.45089,33.79335
8/4/17,,8:00:00,8/4/17,15:30:00,1,,5,,6,55,-84.47164,33.81622
8/4/17,,14:00:00,8/4/17,14:02:00,1,,5,,8,48,-84.41612,33.77345
8/4/17,,15:30:00,8/4/17,17:45:00,2,,5,,7,91,-84.41629,33.756
8/4/17,,15:20:00,8/4/17,15:30:00,1,,5,,2,1,-84.38754,33.7702
8/4/17,,3:00:00,8/4/17,3:00:00,1,,5,,1,,-84.45044,33.75056
8/3/17,,19:45:00,8/2/17,19:47:00,1,,3,,2,118,-84.37409,33.84413
8/3/17,,23:10:00,8/2/17,23:20:00,1,,3,,1,8,-84.36599,33.76094
8/3/17,,13:30:00,8/2/17,23:00:00,1,,3,,1,4,-84.40157,33.75082
8/3/17,,1:25:00,8/3/17,1:30:00,1,,4,,3,140,-84.53501,33.69384
8/3/17,,19:30:00,8/3/17,3:00:00,1,,3,,1,1,-84.39943,33.7702
8/3/17,,3:00:00,8/3/17,5:00:00,6,,4,,1,91,-84.41612,33.76319
8/3/17,,5:20:00,8/3/17,5:23:00,1,,4,,7,11,-84.40737,33.68169
8/3/17,,3:00:00,8/3/17,6:35:00,1,,4,,1,110,-84.49029,33.78537
8/3/17,,21:00:00,8/3/17,6:50:00,1,,4,,1,131,-84.41074,33.72736
8/3/17,,0:30:00,8/3/17,6:50:00,1,,4,,1,57,-84.40893,33.7193
8/3/17,,2:00:00,8/2/17,6:00:00,1,,3,,1,1,-84.39172,33.76789
8/3/17,,21:15:00,8/3/17,7:11:00,1,,4,,1,58,-84.36227,33.82095
8/3/17,,3:00:00,8/3/17,4:30:00,1,,4,,2,17,-84.36258,33.85449
8/3/17,,19:00:00,8/3/17,7:00:00,1,,4,,8,48,-84.41452,33.76603
8/3/17,,17:00:00,8/2/17,17:30:00,1,,3,,2,11,-84.40902,33.68274
8/3/17,,1:30:00,8/3/17,6:30:00,1,,4,,8,159,-84.37762,33.74749
8/3/17,,19:00:00,8/3/17,9:05:00,1,,4,,7,202,-84.52379,33.71775
8/3/17,,19:00:00,8/3/17,9:00:00,1,,4,,2,59,-84.46549,33.76962
8/3/17,,15:14:00,7/26/17,15:16:00,1,,3,,2,17,-84.36278,33.85302
8/3/17,,9:30:00,8/3/17,10:05:00,1,,4,,1,8,-84.37111,33.7541
8/3/17,,8:03:00,8/3/17,9:00:00,1,,3,,6,134,-84.47292,33.7881
8/3/17,,15:00:00,8/3/17,9:30:00,1,,4,,1,1,-84.38714,33.76293
8/3/17,,10:34:00,8/3/17,10:34:00,2,,4,,5,53,-84.49773,33.68677
8/3/17,,18:00:00,8/3/17,10:00:00,2,,4,,1,17,-84.37111,33.84591
8/3/17,,10:45:00,8/3/17,10:55:00,1,,4,,1,122,-84.34269,33.77399
8/3/17,,9:30:00,8/3/17,10:50:00,1,,4,,1,8,-84.36599,33.76094
8/3/17,,6:30:00,8/3/17,6:45:00,1,,4,,2,126,-84.51363,33.76867
8/3/17,,16:00:00,8/3/17,8:00:00,1,,4,,1,116,-84.34904,33.84895
8/3/17,,15:00:00,8/3/17,11:00:00,1,,4,,1,135,-84.49013,33.78652
8/3/17,,18:30:00,8/2/17,18:45:00,1,,3,,2,51,-84.37889,33.78451
8/3/17,,11:00:00,8/3/17,11:31:00,1,,4,,1,99,-84.3696,33.83923
8/3/17,,17:00:00,8/2/17,17:45:00,1,,3,,1,22,-84.37818,33.83601
8/3/17,,11:40:00,8/3/17,11:46:00,1,,4,,2,18,-84.34788,33.75859
8/3/17,,9:00:00,8/3/17,11:50:00,1,,4,,6,160,-84.48602,33.72759
8/3/17,,11:07:00,8/3/17,11:12:00,1,,4,,1,40,-84.40814,33.68092
8/3/17,,8:00:00,8/3/17,10:00:00,1,,8,,7,21,-84.44074,33.76561
8/3/17,,12:47:00,8/3/17,12:47:00,1,,4,,1,18,-84.33929,33.76047
8/3/17,,18:00:00,8/3/17,9:00:00,1,,4,,10,1,0,0
8/3/17,,11:00:00,8/3/17,13:00:00,1,,4,,6,,-84.48333,33.75802
8/3/17,,9:45:00,8/3/17,11:30:00,1,,4,,2,8,-84.36478,33.77121
8/3/17,,13:20:00,8/3/17,13:26:00,1,,4,,2,1,-84.38702,33.76044
8/3/17,,13:46:00,8/3/17,13:50:00,1,,4,,1,1,-84.39203,33.76228
8/3/17,,14:00:00,8/3/17,14:13:00,1,,4,,9,59,-84.46981,33.77874
8/3/17,,14:00:00,8/3/17,14:00:00,1,,4,,2,33,-84.4725,33.75383
8/3/17,,7:00:00,7/30/17,12:00:00,1,,8,,1,18,-84.34045,33.75446
8/3/17,,14:00:00,8/3/17,14:53:00,1,,4,,2,23,-84.36212,33.84676
8/3/17,,18:00:00,8/3/17,15:00:00,1,,8,,8,6,-84.3461,33.73562
8/3/17,,15:30:00,8/3/17,16:00:00,1,,4,,9,21,-84.43579,33.77075
8/3/17,,15:58:00,8/3/17,16:58:00,1,,4,,2,48,-84.40817,33.77357
8/3/17,,15:50:00,8/3/17,15:59:00,1,,4,,2,83,-84.38165,33.83737
8/3/17,,4:00:00,7/27/17,4:40:00,1,,4,,2,2,-84.41142,33.78455
8/3/17,,15:55:00,8/3/17,16:15:00,2,,4,,8,23,-84.3595,33.85182
8/3/17,,23:00:00,7/25/17,8:00:00,1,,8,,2,2,-84.41181,33.78553
8/3/17,,4:30:00,8/3/17,12:00:00,1,,4,,8,1,-84.38185,33.75546
8/3/17,,19:55:00,7/31/17,19:56:00,1,,1,,2,23,-84.36212,33.84676
8/3/17,,17:31:00,8/3/17,20:00:00,1,,4,,9,1,-84.39193,33.7533
8/3/17,,18:08:00,8/3/17,18:08:00,1,,4,,2,4,-84.40252,33.75267
8/3/17,,22:30:00,8/3/17,17:00:00,1,,4,,1,22,-84.38004,33.83698
8/3/17,,13:45:00,8/3/17,18:15:00,1,,4,,8,53,-84.49328,33.68845
8/3/17,,17:28:00,8/3/17,17:33:00,1,,4,,1,93,-84.40468,33.78874
8/3/17,,17:00:00,8/3/17,17:20:00,1,,4,,8,18,-84.34619,33.75674
8/3/17,,15:00:00,8/3/17,15:30:00,1,,8,,6,70,-84.42855,33.74351
8/3/17,,19:24:00,8/3/17,19:26:00,1,,4,,9,76,-84.34873,33.76393
8/3/17,,17:00:00,8/3/17,19:26:00,1,,4,,1,4,-84.4019,33.75086
8/3/17,,23:30:00,8/3/17,7:00:00,1,,4,,8,167,-84.5095,33.75928
8/3/17,,21:00:00,8/3/17,20:07:00,1,,4,,1,212,-84.52584,33.74048
8/3/17,,20:39:00,8/3/17,20:45:00,1,,4,,9,110,-84.49186,33.7823
8/3/17,,20:30:00,8/3/17,20:45:00,1,,4,,9,11,-84.41554,33.68326
8/3/17,,21:10:00,8/3/17,21:15:00,1,,4,,1,2,-84.40511,33.78166
8/3/17,,21:20:00,8/3/17,21:35:00,1,,4,,8,2,-84.39909,33.78654
8/3/17,,21:33:00,8/3/17,21:33:00,1,,4,,8,106,-84.46124,33.78472
8/3/17,,21:22:00,8/3/17,21:26:00,1,,4,,1,17,-84.37949,33.87728
8/3/17,,22:00:00,8/3/17,22:20:00,1,,4,,1,51,-84.37867,33.78218
8/3/17,,17:00:00,8/3/17,19:00:00,1,,8,,8,187,-84.36884,33.71564
8/2/17,,21:01:00,7/30/17,21:11:00,1,,7,,8,102,-84.39669,33.68143
8/2/17,,8:00:00,8/2/17,20:00:00,1,,3,,6,,-84.48849,33.75546
8/2/17,,20:34:00,8/2/17,20:40:00,1,,3,,8,80,-84.43251,33.76749
8/2/17,,19:45:00,8/2/17,20:15:00,1,,3,,2,3,-84.39489,33.73675
8/2/17,,18:00:00,8/2/17,6:00:00,1,,3,,1,34,-84.42207,33.78868
8/2/17,,19:57:00,8/2/17,20:48:00,1,,3,,1,1,-84.39702,33.76269
8/2/17,,19:15:00,8/2/17,21:00:00,1,,3,,1,29,-84.50738,33.65427
8/2/17,,19:20:00,8/2/17,19:40:00,1,,3,,9,9,-84.38742,33.73048
8/2/17,,19:00:00,8/2/17,21:00:00,1,,3,,1,8,-84.37405,33.76286
8/2/17,,18:00:00,8/2/17,21:00:00,1,,3,,1,62,-84.40671,33.73692
8/2/17,,18:45:00,8/2/17,21:00:00,1,,3,,1,,-84.37753,33.7882
8/2/17,,20:00:00,8/2/17,21:30:00,3,,3,,1,1,-84.39568,33.76206
8/2/17,,21:44:00,8/2/17,22:30:00,1,,3,,2,58,-84.36532,33.82742
8/2/17,,21:00:00,8/2/17,21:48:00,2,,3,,2,59,-84.46727,33.77744
8/2/17,,22:00:00,8/2/17,22:50:00,1,,3,,9,59,-84.45784,33.7695
8/2/17,,22:40:00,8/2/17,22:49:00,1,,3,,1,2,-84.40707,33.7819
8/2/17,,19:30:00,8/2/17,22:40:00,2,,3,,1,1,-84.38674,33.7596
8/2/17,,19:30:00,8/3/17,23:00:00,1,,8,,1,51,-84.38241,33.77342
8/2/17,,14:00:00,8/2/17,20:30:00,1,,8,,2,,-84.44824,33.63751
8/2/17,,0:02:00,8/2/17,0:12:00,1,,3,,8,24,-84.34958,33.73393
8/2/17,,21:30:00,8/1/17,21:45:00,1,,2,,2,39,-84.37465,33.75464
8/2/17,,2:15:00,8/2/17,2:45:00,1,,3,,3,152,-84.39674,33.70731
8/2/17,,2:45:00,8/2/17,2:46:00,1,,3,,9,102,-84.3962,33.68166
8/2/17,,3:14:00,8/2/17,3:14:00,1,,3,,2,16,-84.38313,33.69844
8/2/17,,4:41:00,8/2/17,4:42:00,1,,3,,7,51,-84.37857,33.77248
8/2/17,,6:00:00,8/2/17,6:15:00,3,,3,,1,7,-84.36851,33.74225
8/2/17,,6:31:00,8/2/17,6:31:00,1,,3,,1,84,-84.31641,33.76038
8/2/17,,22:00:00,8/2/17,6:40:00,1,,3,,8,24,-84.35246,33.73645
8/2/17,,5:30:00,8/2/17,5:48:00,1,,3,,9,230,-84.50618,33.68614
8/2/17,,18:30:00,8/2/17,7:30:00,1,,3,,1,62,-84.40177,33.73396
8/2/17,,19:45:00,8/2/17,7:45:00,1,,3,,1,49,-84.40807,33.77689
8/2/17,,23:30:00,8/2/17,7:00:00,1,,3,,1,46,-84.42693,33.81592
8/2/17,,7:30:00,8/2/17,8:03:00,2,,3,,1,33,-84.47612,33.75395
8/2/17,,7:50:00,8/2/17,8:04:00,1,,3,,9,19,-84.4206,33.70421
8/2/17,,11:30:00,8/2/17,7:50:00,2,,2,,1,48,-84.41514,33.78022
8/2/17,,21:00:00,8/2/17,8:00:00,1,,3,,8,57,-84.41313,33.71952
8/2/17,,18:00:00,8/2/17,8:00:00,1,,3,,6,75,-84.35082,33.81806
8/2/17,,9:20:00,8/2/17,9:44:00,1,,3,,2,103,-84.36936,33.67594
8/2/17,,5:00:00,8/1/17,20:00:00,1,,2,,6,19,-84.42585,33.71328
8/2/17,,10:00:00,8/2/17,10:20:00,1,,3,,2,43,-84.39401,33.68067
8/2/17,,9:00:00,8/2/17,9:00:00,1,,8,,2,168,-84.46807,33.75558
8/2/17,,20:00:00,7/29/17,8:00:00,1,,6,,1,1,-84.38365,33.76306
8/2/17,,10:30:00,8/2/17,10:56:00,1,,3,,9,66,-84.49859,33.6982
8/2/17,,23:30:00,8/2/17,8:00:00,1,,3,,1,116,-84.35045,33.84956
8/2/17,,1:30:00,7/27/17,2:00:00,1,,4,,2,91,-84.41612,33.76319
8/2/17,,15:00:00,7/28/17,17:00:00,1,,8,,1,2,-84.40445,33.78425
8/2/17,,1:00:00,8/2/17,12:14:00,1,,3,,1,7,-84.37534,33.73868
8/2/17,,11:30:00,8/2/17,11:45:00,1,,3,,2,8,-84.38023,33.77067
8/2/17,,10:15:00,8/2/17,11:30:00,1,,3,,1,7,-84.37396,33.73418
8/2/17,,12:15:00,8/2/17,12:30:00,1,,3,,1,26,-84.35846,33.76198
8/2/17,,23:00:00,4/23/17,1:00:00,1,,7,,1,99,-84.37426,33.84134
8/2/17,,13:29:00,8/2/17,17:00:00,1,,3,,7,9,-84.38905,33.72481
8/2/17,,12:00:00,8/1/17,15:00:00,1,,8,,6,116,-84.35018,33.83814
8/2/17,,14:45:00,8/2/17,14:54:00,1,,3,,3,6,-84.34142,33.73437
8/2/17,,13:51:00,8/2/17,15:03:00,1,,3,,2,105,-84.38515,33.71904
8/2/17,,15:12:00,8/2/17,15:15:00,1,,3,,2,70,-84.41751,33.7398
8/2/17,,21:30:00,8/2/17,7:00:00,1,,3,,8,46,-84.42807,33.81677
8/2/17,,17:00:00,8/1/17,13:00:00,1,,8,,1,51,-84.3774,33.77353
8/2/17,,6:42:00,8/2/17,16:20:00,1,,3,,6,197,-84.37565,33.69026
8/2/17,,16:32:00,8/2/17,16:39:00,1,,3,,8,168,-84.47744,33.75621
8/2/17,,16:43:00,8/2/17,16:43:00,2,,3,,9,21,-84.45615,33.78586
8/2/17,,1:30:00,8/2/17,16:40:00,2,,3,,1,2,-84.40438,33.7822
8/2/17,,7:00:00,7/24/17,8:00:00,1,,1,,9,51,-84.39068,33.78718
8/2/17,,22:00:00,7/30/17,1:00:00,1,,6,,8,73,-84.36745,33.80736
8/2/17,,9:00:00,6/28/17,14:00:00,1,,3,,2,58,-84.36568,33.81987
8/2/17,,0:00:00,8/2/17,5:00:00,1,,3,,2,51,-84.37265,33.7787
8/2/17,,18:32:00,8/2/17,19:00:00,1,,3,,3,58,-84.36311,33.82555
8/2/17,,19:00:00,8/2/17,19:15:00,7,,3,,9,21,-84.45174,33.76486
8/2/17,,18:45:00,8/2/17,19:00:00,1,,3,,1,51,-84.3837,33.78111
8/2/17,,19:40:00,8/2/17,19:45:00,1,,3,,9,3,-84.39772,33.74084
8/2/17,,23:30:00,8/2/17,0:30:00,2,,3,,3,22,-84.36928,33.83124
8/2/17,,0:00:00,7/15/17,2:00:00,2,,6,,8,89,-84.38338,33.74237
8/1/17,,23:29:00,8/2/17,0:00:00,1,,2,,8,138,-84.41276,33.80884
8/1/17,,23:15:00,8/1/17,23:29:00,1,,2,,8,43,-84.39067,33.67273
8/1/17,,7:40:00,8/1/17,7:40:00,1,,2,,7,,-84.42723,33.65369
8/1/17,,23:00:00,8/1/17,23:30:00,1,,2,,2,,-84.4477,33.64184
8/1/17,,22:29:00,8/1/17,22:45:00,1,,2,,2,70,-84.41751,33.7398
8/1/17,,22:40:00,8/1/17,23:02:00,1,,2,,1,43,-84.39067,33.67273
8/1/17,,22:45:00,8/1/17,22:45:00,1,,2,,9,57,-84.41733,33.7153
8/1/17,,18:00:00,8/1/17,22:00:00,1,,2,,1,51,-84.38022,33.77179
8/1/17,,12:00:00,8/1/17,0:22:00,1,,1,,8,70,-84.42176,33.7341
8/1/17,,1:26:00,8/1/17,1:30:00,1,,2,,3,75,-84.35487,33.81447
8/1/17,,20:00:00,8/1/17,21:00:00,1,,2,,3,70,-84.41978,33.73177
8/1/17,,23:30:00,8/1/17,4:55:00,1,,2,,8,2,-84.39849,33.78783
8/1/17,,17:00:00,8/1/17,5:50:00,1,,1,,7,101,-84.47941,33.81607
8/1/17,,18:00:00,8/1/17,6:00:00,1,,2,,1,51,-84.39002,33.78007
8/1/17,,22:00:00,8/1/17,6:48:00,1,,2,,1,102,-84.38738,33.68779
8/1/17,,6:40:00,8/1/17,6:45:00,1,,2,,9,12,-84.39079,33.71347
8/1/17,,18:00:00,8/1/17,6:00:00,2,,2,,2,9,-84.38208,33.72777
8/1/17,,9:30:00,8/1/17,7:10:00,1,,1,,6,91,-84.41413,33.75823
8/1/17,,17:00:00,8/1/17,7:00:00,1,,8,,6,155,-84.44355,33.76133
8/1/17,,7:45:00,8/1/17,8:00:00,1,,1,,1,3,-84.40047,33.74074
8/1/17,,13:00:00,8/1/17,8:20:00,1,,1,,1,1,-84.3876,33.76614
8/1/17,,13:00:00,7/28/17,8:00:00,1,,8,,2,119,-84.35632,33.7692
8/1/17,,0:00:00,8/1/17,5:00:00,1,,8,,2,80,-84.4192,33.77308
8/1/17,,8:51:00,8/1/17,8:51:00,1,,2,,1,43,-84.38507,33.67268
8/1/17,,9:30:00,8/1/17,9:35:00,1,,2,,2,70,-84.41607,33.72991
8/1/17,,16:00:00,8/1/17,9:00:00,1,,2,,6,80,-84.42214,33.76587
8/1/17,,9:30:00,8/1/17,9:30:00,1,,8,,2,207,-84.53557,33.68922
8/1/17,,2:00:00,8/1/17,3:00:00,1,,2,,2,82,-84.36899,33.79675
8/1/17,,14:44:00,7/31/17,14:48:00,2,,1,,1,34,-84.43146,33.79525
8/1/17,,9:00:00,8/1/17,10:00:00,1,,2,,1,116,-84.35045,33.84956
8/1/17,,10:40:00,8/1/17,10:51:00,2,,2,,9,2,-84.40859,33.78463
8/1/17,,10:35:00,8/1/17,10:43:00,1,,2,,3,57,-84.41263,33.7159
8/1/17,,10:35:00,8/1/17,10:48:00,1,,2,,3,70,-84.41551,33.73741
8/1/17,,11:10:00,8/1/17,11:30:00,1,,2,,2,23,-84.36212,33.84676
8/1/17,,11:20:00,8/1/17,11:29:00,1,,2,,2,8,-84.37445,33.77154
8/1/17,,17:03:00,8/1/17,1:00:00,1,,1,,8,1,-84.38314,33.76157
8/1/17,,12:00:00,8/1/17,11:45:00,1,,8,,2,51,-84.38478,33.77244
8/1/17,,12:00:00,8/1/17,12:00:00,1,,2,,3,19,-84.42208,33.6982
8/1/17,,12:15:00,8/1/17,12:20:00,1,,2,,2,8,-84.3714,33.77097
8/1/17,,17:30:00,6/1/17,17:45:00,1,,4,,2,61,-84.29755,33.73931
8/1/17,,5:20:00,8/1/17,5:30:00,1,,2,,7,39,-84.37234,33.75448
8/1/17,,13:30:00,8/1/17,13:35:00,1,,2,,2,53,-84.49773,33.68677
8/1/17,,13:00:00,8/1/17,13:57:00,1,,2,,2,161,-84.40193,33.83318
8/1/17,,12:00:00,8/1/17,14:12:00,1,,8,,6,181,-84.35593,33.68603
8/1/17,,22:00:00,8/1/17,12:00:00,1,,2,,8,84,-84.32346,33.75374
8/1/17,,14:00:00,8/1/17,14:00:00,1,,8,,6,70,-84.42021,33.7328
8/1/17,,15:00:00,8/1/17,15:30:00,1,,8,,1,118,-84.38202,33.84787
8/1/17,,15:04:00,8/1/17,15:04:00,1,,2,,8,66,-84.49266,33.69258
8/1/17,,14:40:00,8/1/17,15:16:00,1,,2,,2,103,-84.35026,33.68246
8/1/17,,15:15:00,8/1/17,15:20:00,1,,2,,1,19,-84.41878,33.69922
8/1/17,,20:15:00,8/1/17,15:10:00,1,,2,,7,112,-84.42892,33.71896
8/1/17,,0:05:00,7/28/17,6:00:00,1,,5,,1,89,-84.3824,33.73216
8/1/17,,15:50:00,8/1/17,15:54:00,2,,2,,5,108,-84.34957,33.72243
8/1/17,,17:00:00,8/1/17,18:43:00,1,,2,,2,18,-84.34619,33.75674
8/1/17,,15:00:00,8/1/17,15:58:00,1,,2,,2,38,-84.41278,33.80388
8/1/17,,21:00:00,8/1/17,8:00:00,1,,2,,10,14,0,0
8/1/17,,16:00:00,8/1/17,16:49:00,1,,8,,2,16,-84.36995,33.70758
8/1/17,,15:14:00,8/1/17,17:28:00,1,,2,,2,7,-84.36002,33.74234
8/1/17,,17:25:00,8/1/17,17:30:00,1,,2,,2,51,-84.37266,33.77758
8/1/17,,1:00:00,8/1/17,17:30:00,1,,8,,8,93,-84.40052,33.78912
8/1/17,,21:00:00,8/1/17,15:00:00,2,,2,,1,40,-84.41592,33.67628
8/1/17,,16:30:00,8/1/17,18:00:00,2,,2,,1,51,-84.37989,33.77283
8/1/17,,11:30:00,8/1/17,18:25:00,1,,8,,2,66,-84.48299,33.70495
8/1/17,,9:30:00,8/1/17,18:15:00,1,,2,,6,116,-84.35804,33.82507
8/1/17,,17:00:00,8/1/17,8:00:00,1,,8,,2,39,-84.37442,33.75932
8/1/17,,22:20:00,8/1/17,19:22:00,1,,8,,1,29,-84.51051,33.65806
8/1/17,,5:00:00,8/1/17,18:52:00,1,,2,,8,28,-84.44473,33.73328
8/1/17,,20:00:00,8/1/17,18:56:00,1,,2,,2,8,-84.36766,33.75977
8/1/17,,19:30:00,8/1/17,19:40:00,1,,2,,1,59,-84.46065,33.77515
8/1/17,,19:48:00,8/1/17,19:55:00,1,,2,,6,110,-84.48417,33.77884
8/1/17,,17:00:00,7/25/17,18:00:00,1,,2,,2,1,-84.38198,33.75168
8/1/17,,17:30:00,8/1/17,20:30:00,1,,2,,1,199,-84.42415,33.7847
8/1/17,,20:30:00,8/1/17,21:00:00,1,,2,,9,102,-84.38681,33.68132
8/1/17,,19:30:00,8/1/17,21:30:00,1,,2,,1,51,-84.38207,33.78063
8/1/17,,16:30:00,4/8/17,16:30:00,,,6,,11,131,-84.40824,33.73657
7/31/17,,22:00:00,7/31/17,1:00:00,1,,7,,8,13,-84.47996,33.69967
7/31/17,,0:40:00,7/31/17,1:00:00,1,,1,,8,45,-84.50014,33.75503
7/31/17,,0:43:00,7/31/17,0:43:00,1,,1,,3,51,-84.37849,33.7808
7/31/17,,0:20:00,7/31/17,0:35:00,1,,1,,2,13,-84.45656,33.70105
7/31/17,,1:00:00,7/31/17,1:06:00,1,,1,,9,14,-84.4254,33.76091
7/31/17,,20:23:00,7/31/17,1:13:00,1,,7,,1,67,-84.42786,33.84738
7/31/17,,1:15:00,7/31/17,1:15:00,1,,1,,9,33,-84.48423,33.75384
7/31/17,,0:30:00,7/31/17,1:20:00,1,,1,,7,80,-84.4192,33.77308
7/31/17,,3:00:00,7/31/17,3:10:00,1,,1,,9,20,-84.42174,33.75006
7/31/17,,3:00:00,7/31/17,3:29:00,1,,1,,2,85,-84.35887,33.70874
